id,calories,proteins,fat,carbohydrate,name,kategori,image,kategori_kalori
972,392.0,5.4,28.5,28.4,Toge -Tahu makanan,Lemak,https://akcdn.detik.net.id/community/media/visual/2019/04/22/de16ca5c-a9d9-4197-a567-b818b1d59d94.jpeg?w=1208,Tinggi
973,93.6,4.4,1.8,15.1,Toge Goreng ,Karbo,https://www.faunadanflora.com/wp-content/uploads/2016/11/Cara-Budidaya-Toge-Dengan-Mudah-Dan-Cepat-Panen.jpg,Rendah
974,23.0,2.9,0.2,4.1,Toge kacang ijo,Karbo,https://tanahkaya.com/wp-content/uploads/2019/03/Kecambah-Gandum.jpg,Rendah
975,35.0,5.0,0.2,5.8,Toge kacang tunggak,Karbo,https://arafuru.com/wp-content/uploads/2014/07/cara-membuat-tauge.jpg,Rendah
976,67.0,9.0,2.6,6.4,Toge kedelai,Protein,https://img-global.cpcdn.com/recipes/86c113f61825b36e/680x482cq70/toge-goreng-dari-bogor-foto-resep-utama.jpg,Rendah
977,28.0,3.0,0.8,4.0,Toge seduh,Karbo,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/04/05/2356668642.jpeg,Rendah
978,20.0,1.0,0.2,3.5,Tomat air (juice) segar,Karbo,https://ik.imagekit.io/dcjlghyytp1/2020/01/tomatoes-5356_1920-1.jpg?tr=f-auto,Rendah
979,20.0,1.0,0.3,4.2,Tomat Masak,Karbo,https://pasarsegar.co.id/wp-content/uploads/2021/02/tomat-merah.jpg,Rendah
980,24.0,1.3,0.5,4.7,Tomat merah segar,Karbo,https://blog.sayurbox.com/wp-content/uploads/2020/01/tomato-4441117_1920-595x334.jpg,Rendah
981,24.0,2.0,0.7,3.3,Tomat muda segar,Karbo,https://img.okezone.com/content/2018/04/26/298/1891625/kacang-panjang-tumis-tauge-dan-bandeng-bumbu-acar-menu-makan-siang-yang-sempurna-fPgLm3B8Js.jpg,Rendah
982,189.0,11.3,15.7,0.6,Tumis bandeng,Lemak,https://cdn1-production-images-kly.akamaized.net/4a0ttXDkFeMMNthY5iFfBhug3Ys=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3437424/original/069907400_1619146736-Bobor_Bayam_Jagung.jpg,Sedang
983,48.0,1.4,4.2,2.6,Tumis bayam bersantan,Lemak,https://assets-a1.kompasiana.com/items/album/2021/11/11/img-20211111-wa0043-618cbcd606310e41062eaf72.jpg,Rendah
984,186.0,1.9,0.2,44.3,Ubi Cilembu,Karbo,https://resepkoki.id/wp-content/uploads/2022/03/Resep-Ubi-Goreng.jpg,Sedang
985,160.0,3.7,1.3,55.3,Ubi Jalar Goreng ,Karbo,https://img-global.cpcdn.com/recipes/96d4a66b6b3523c4/1200x630cq70/photo.jpg,Sedang
986,100.0,0.7,0.3,23.8,Ubi jalar kuning kukus,Karbo,https://cf.shopee.co.id/file/d76a579e3447ec85dbf02a105df60529,Rendah
987,119.0,0.5,0.4,25.1,Ubi jalar kuning segar,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/09/27/3387667169.jpg,Sedang
988,83.0,1.5,0.2,18.8,Ubi jalar manis segar,Karbo,https://akcdn.detik.net.id/visual/2020/11/23/ilustrasi-ubi-ungu-1_169.jpeg?w=650,Rendah
989,123.0,1.8,0.7,27.9,Ubi Jalar Merah,Karbo,https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg,Sedang
990,151.0,1.6,0.3,35.4,Ubi jalar merah segar,Karbo,https://cdn.idntimes.com/content-images/community/2019/06/white-sweet-potatoes-1296x728-7ec7f00d7808a28366c0e5cf1c95d104.jpg,Sedang
991,123.0,1.8,0.7,27.9,Ubi Jalar Putih,Karbo,https://d1bpj0tv6vfxyp.cloudfront.net/articles/807337_27-11-2020_8-6-29.jpeg,Sedang
992,114.0,1.4,9.6,25.6,Ubi Jalar Rebus,Karbo,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/jawapos/2022/11/daun-ubi-jalar.jpg,Sedang
993,184.0,1.4,0.3,22.5,Ubi Jalar Sayur,Karbo,https://o-cdn-cas.sirclocdn.com/parenting/images/ubi-jalar_lllsrRt.width-800.format-webp.webp,Sedang
994,108.0,0.5,0.4,25.6,Ubi jalar tinta/ kemayung,Karbo,https://cdn.idntimes.com/content-images/community/2019/06/purple-yam-ftr-f836c41ea4cc37b95697e80a21b109e1.jpg,Sedang
995,165.0,0.9,0.2,39.8,Ubi jalar tinta/ kemayung kukus,Karbo,https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/04/2328640728.jpg,Sedang
996,82.0,5.8,1.3,11.7,Uceng/ bunga melinjo segar,Karbo,https://pasarkan.kaltaraprov.go.id/images/900/800/210829115219655ef78596-338e-4fe7-8f87-331786b072b3.jpg,Rendah
997,56.0,11.4,0.6,1.2,Udang besar segar,Protein,"https://static.wixstatic.com/media/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg/v1/fill/w_640,h_352,al_c,lg_1,q_80,enc_auto/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg",Rendah
998,81.0,16.5,0.3,3.0,Udang galah segar,Protein,https://img.lovepik.com/photo/20211207/medium/lovepik-dried-shrimp-picture_501573420.jpg,Rendah
999,295.0,62.4,2.3,1.8,Udang kering,Protein,https://cf.shopee.co.id/file/49eaffdb18468e87339980ffab3d60c9,Sedang
1000,278.0,62.6,4.1,2.2,Udang kering mentah,Protein,https://img-global.cpcdn.com/recipes/c9f87393e4cf6300/680x482cq70/sambel-goreng-udang-rebon-udang-papay-foto-resep-utama.jpg,Sedang
1001,273.0,47.8,3.8,12.5,Udang papay mentah,Protein,https://asset.kompas.com/crops/z1Urz8LH3HtS9_TFNYDe-y7O2BQ=/0x0:1280x853/750x500/data/photo/2022/04/09/6250f722f0f82.jpg,Sedang
1002,91.0,21.0,0.2,0.1,Udang segar,Protein,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1577185515/rd2me1ecjkzvtscug50l.jpg",Rendah
1003,380.0,11.9,30.3,14.9,Ulat sagu panggang,Lemak,https://res.cloudinary.com/dk0z4ums3/image/upload/v1643715515/attached_image/6-manfaat-ulat-sagu-bagi-kesehatan-yang-sayang-untuk-dilewatkan.jpg,Tinggi
1004,241.0,5.8,21.6,5.8,Ulat sagu segar,Lemak,https://media.istockphoto.com/id/1150739645/id/foto/tumpukan-ubi-ungu-manis-segar-atau-kentang-pemandangan-atas.jpg?s=612x612&w=0&k=20&c=zKPj_hQiEjrW6EP_Ed8VhhlTaNvy-US_U-ToUlMm6HY=,Sedang
1005,120.0,2.8,0.5,82.3,Umbi Uwi segar,Karbo,https://kooliner.com/blog/wp-content/uploads/2016/05/juhuumbutrotan4.jpg,Sedang
1006,34.0,2.4,0.3,5.5,Umbut rotan,Karbo,https://awsimages.detik.net.id/community/media/visual/2020/07/24/usus-sapi.jpeg?w=724,Rendah
1007,130.0,14.0,7.2,1.5,Usus Sapi,Protein,https://cdn0-production-images-kly.akamaized.net/KEyNMJ-0dqqYU3PMi9QGTwE6Rrs=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1761632/original/066821400_1509967136-IMG_20171106_110821.jpg,Sedang
1008,101.0,2.0,0.2,19.8,Uwi,Karbo,https://bakeitwithlove.com/wp-content/uploads/2022/10/what-is-vermicelli-sq.jpg,Sedang
1009,363.0,8.7,0.4,78.7,Vermicelli,Karbo,https://lzd-img-global.slatic.net/g/p/551b03866406564f47fa42223ed0491a.jpg_720x720q80.jpg,Tinggi
1010,303.0,6.3,2.7,63.3,Wajit ,Karbo,https://img-global.cpcdn.com/recipes/26fd4d972b1f3aa2/1200x630cq70/photo.jpg,Tinggi
1011,45.0,0.8,0.9,8.1,Waluh balamak ,Karbo,https://img-global.cpcdn.com/recipes/Recipe_2014_06_07_16_44_11_482_070e2d/680x482cq70/widaran-keju-foto-resep-utama.jpg,Rendah
1012,424.0,1.3,10.7,80.7,Widaran,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1631251653/attached_image/mengulik-manfaat-biji-wijen-untuk-kesehatan.jpg,Tinggi
1013,568.0,19.3,51.1,18.1,Wijen,Lemak,https://awsimages.detik.net.id/community/media/visual/2023/03/30/resep-wingko-babat.jpeg?w=1200,Tinggi
1014,355.0,3.2,15.1,51.4,Wingko babat,Karbo,https://img-global.cpcdn.com/recipes/6ee7c77a5d0b37cb/680x482cq70/daun-singkong-masak-woku-foto-resep-utama.jpg,Tinggi
1015,143.0,3.1,7.8,15.0,Woku ubi,Karbo,https://www.wikihow.com/images/9/9f/Cook-Sausages-Step-20-Version-6.jpg,Sedang
1016,452.0,14.5,42.3,2.3,Sosis daging,Lemak,https://www.astronauts.id/blog/wp-content/uploads/2023/01/Yuk-Ketahui-Manfaat-Wortel-Untuk-Kesehatan-Tubuh-.jpg,Tinggi
1017,42.0,1.2,0.6,9.3,Wortel Segar,Karbo,https://www.wikihow.com/images_en/thumb/b/bf/Steam-Carrots-Step-3-Version-3.jpg/550px-nowatermark-Steam-Carrots-Step-3-Version-3.jpg,Rendah
1018,37.0,1.0,0.6,8.3,Wortel kukus,Karbo,https://asset-a.grid.id/crop/0x222:594x690/700x0/photo/2022/03/05/manfaat-makan-worteljpg-20220305070713.jpg,Rendah
1019,28.0,0.7,0.5,6.3,Wortel rebus,Karbo,https://serikatnews.com/wp-content/uploads/2022/12/yangko-giant.jpg,Rendah
1020,254.0,3.0,1.1,58.1,Yangko,Karbo,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/08/04071319/Inilah-Alasan-Greek-Yogurt-Menjadi-Cemilan-Sehat.jpg,Sedang
1021,52.0,3.3,2.5,4.0,Yoghurt,Karbo,,Rendah
